lat,lon,dep,x,y,mag
40.757,-112.0773333,9.46,12.627428,9.460000,0.28
40.7501667,-112.0438333,9.02,15.198167,9.020000,1.59
40.7623333,-112.0788333,9.24,12.643632,9.240000,1.45
40.7598333,-112.0746667,9.4,12.920211,9.400000,1.46
40.734,-112.0456667,9.91,14.626169,9.910000,0.64
40.7586667,-112.082,9.96,12.288047,9.960000,0.53
40.7563333,-112.0778333,9.58,12.568991,9.580000,0.58
40.7286667,-112.0698333,10.59,12.503219,10.590000,0.55
40.7311667,-112.0651667,10.07,12.951545,10.070000,1.34
40.7336667,-112.0448333,8.09,14.685891,8.090000,0.63
40.7363333,-112.0823333,8.74,11.677359,8.740000,0.63
40.7271667,-112.0656667,8.65,12.806108,8.650000,0.66
40.747,-111.9408333,4.93,23.570195,4.930000,0.69
40.7583333,-111.9485,8.38,23.234960,8.380000,0.97
40.7306667,-112.0581667,5.59,13.513119,5.590000,2.07
40.7286667,-112.058,4.13,13.474625,4.130000,1.09
40.7613333,-111.9748333,4.12,21.151593,4.120000,1.77
40.7576667,-111.9648333,4.83,21.877058,4.830000,0.63
40.7586667,-111.9643333,3.31,21.944070,3.310000,0.86
40.7593333,-111.971,5.1,21.414226,5.100000,0.92
40.7338333,-112.0406667,10.07,15.032267,10.070000,0.59
40.7388333,-112.0513333,8.6,14.287068,8.600000,0.84
40.7476667,-112.0945,10.17,10.974954,10.170000,0.83
40.7388333,-112.0518333,8.97,14.246028,8.970000,0.7
40.746,-112.0641667,9.84,13.420737,9.840000,0.45
40.7455,-112.0693333,8.48,12.983668,8.480000,1.98
40.7201667,-112.0681667,9.52,12.418167,9.520000,1.45
40.7393333,-112.0711667,8.4,12.672217,8.400000,0.77
40.7426667,-112.0795,9.02,12.075313,9.020000,0.4
40.7345,-112.0598333,8.52,13.476325,8.520000,0.77
40.754,-111.967,5.19,21.603973,5.190000,0.58
40.755,-111.9636667,2.3,21.903545,2.300000,1.01
40.7683333,-111.9731667,4.79,21.470268,4.790000,0.42
40.7838333,-112.096,9.66,11.797152,9.660000,1.62
40.7296667,-112.0578333,9.12,13.514399,9.120000,0.3
40.764,-111.9656667,4.97,21.973170,4.970000,1.86
40.7106667,-112.0685,11.3,12.142838,11.300000,1.46
40.7275,-112.0685,9.59,12.582216,9.590000,1.61
40.7471667,-112.0793333,9.67,12.206515,9.670000,0.54
40.7523333,-111.9711667,5.5,21.218666,5.500000,0.54
40.7473333,-112.0646667,8.81,13.414498,8.810000,0.62
40.7491667,-112.0615,7.89,13.722224,7.890000,0.44
40.7456667,-112.0635,8.18,13.466755,8.180000,0.46
40.747,-112.0641667,7.25,13.446834,7.250000,0.41
40.7346667,-112.0456667,8.52,14.643552,8.520000,0.73
40.7363333,-112.0638333,9.87,13.195831,9.870000,1.73
40.7613333,-111.9651667,5.03,21.944935,5.030000,0.45
40.7353333,-112.0518333,9.15,14.154742,9.150000,0.8
40.7635,-111.9575,4.95,22.630419,4.950000,0.88
40.7635,-111.9628333,2.63,22.192716,2.630000,1.04
40.7538333,-111.9585,2.65,22.297333,2.650000,0.92
40.7538333,-111.9613333,2.92,22.064770,2.920000,1.34
40.75,-112.0645,9.4,13.497774,9.400000,2.5
40.7251667,-112.0581667,10.04,13.369628,10.040000,0.48
40.7458333,-112.0376667,7.15,15.591307,7.150000,1.01
40.7635,-112.0795,8.72,12.619402,8.720000,0.63
40.7561667,-112.0725,9.44,13.002263,9.440000,1.18
40.7541667,-112.0736667,10.2,12.854311,10.200000,0.97
40.7416667,-112.0643333,9.62,13.293977,9.620000,0.46
40.756,-111.961,3.91,22.148397,3.910000,0.72
40.7558333,-111.9563333,4.2,22.527109,4.200000,0.72
40.7705,-112.0778333,10.59,12.938949,10.590000,1.04
40.7498333,-112.0631667,7.49,13.602840,7.490000,0.24
40.7521667,-112.0545,6.38,14.374948,6.380000,0.89
40.7398333,-112.085,9.46,11.549913,9.460000,1.03
40.8465,-111.9888333,6.9,22.217476,6.900000,0.96
40.7523333,-112.065,9.36,13.517637,9.360000,0.97
40.756,-111.9675,5.87,21.614889,5.870000,0.77
40.7481667,-112.0813333,10.56,12.068505,10.560000,-0.15
40.7551667,-111.9568333,6.11,22.468761,6.110000,0.74
40.7655,-112.0828333,10.77,12.398165,10.770000,0.54
40.7563333,-112.0851667,10.86,11.967263,10.860000,1.59
40.7333333,-112.0816667,9.46,11.653717,9.460000,0.92
40.7348333,-112.0011667,7.82,18.300984,7.820000,0.85
40.7068333,-112.1045,10.08,9.086710,10.080000,1
40.7415,-112.0431667,8.95,15.026922,8.950000,2.59
40.7313333,-112.0291667,5.35,15.911176,5.350000,1.89
40.7265,-112.076,9.53,11.940425,9.530000,0.97
40.7596667,-112.0803333,10.69,12.450918,10.690000,0.12
40.76,-112.0771667,10.19,12.719439,10.190000,0.34
40.76,-112.0606667,9.97,14.073284,9.970000,0.21
40.7163333,-112.0761667,11.28,11.661276,11.280000,1.62
40.7248333,-112.0736667,10.83,12.088454,10.830000,2.04
40.7526667,-112.0706667,6.15,13.061326,6.150000,1.28
40.7365,-112.0618333,10.25,13.364344,10.250000,1.84
40.7375,-111.9518333,5.83,22.420566,5.830000,1.11
40.7371667,-111.949,4.65,22.644540,4.650000,0.7
40.751,-111.961,5,22.018547,5.000000,1.38
40.75,-111.9621667,4.47,21.896807,4.470000,1.23
40.72,-112.0895,10.19,10.662385,10.190000,0.47
40.7633333,-111.97,5.88,21.600225,5.880000,0.81
40.7778333,-111.9836667,3.92,20.855625,3.920000,1.23
40.7286667,-112.0685,9.95,12.612669,9.950000,0.68
40.78,-111.9715,7.82,21.910183,7.820000,0.54
40.738,-112.1041667,9.37,9.928955,9.370000,0.72
40.7638333,-112.0711667,9.43,13.311813,9.430000,0.82
40.761,-111.9645,5.17,21.990995,5.170000,1.63
40.7688333,-112.0781667,10.76,12.868072,10.760000,0.87
40.7455,-112.0755,6.18,12.477577,6.180000,1.08
40.782,-111.9385,7.5,24.669737,7.500000,0.94
40.7485,-112.0736667,5.95,12.706359,5.950000,1.12
40.7588333,-111.9736667,5.11,21.182371,5.110000,2.31
40.7671667,-111.9768333,2.91,21.139064,2.910000,1.08
40.7411667,-112.0435,8.81,14.990876,8.810000,0.76
40.7453333,-112.0428333,8.57,15.154225,8.570000,1.79
40.7471667,-112.0435,8.37,15.147305,8.370000,0.89
40.757,-111.9676667,5.4,21.627185,5.400000,1.14
40.7593333,-111.9725,5.27,21.291118,5.270000,1.38
40.7685,-111.96,8.28,22.555090,8.280000,0.89
40.76,-111.9811667,1.39,20.597160,1.390000,1.43
40.764,-111.9733333,5.6,21.343993,5.600000,2.95
40.7656667,-111.9731667,5.23,21.400975,5.230000,2.03
40.7686667,-111.9726667,5.61,21.519962,5.610000,3.25
40.7451667,-112.045,9.86,14.972050,9.860000,0.51
40.769,-111.9746667,4.61,21.364502,4.610000,1.95
40.7703333,-112.089,10.49,12.018531,10.490000,2.14
40.7818333,-112.0483333,8.58,15.654669,8.580000,0.94
40.749,-112.0523333,10.01,14.470160,10.010000,0.99
40.7658333,-111.9758333,4.83,21.186473,4.830000,2.28
40.7541667,-112.0533333,9.86,14.522860,9.860000,0.86
40.7346667,-112.0725,8.01,12.440953,8.010000,0.73
40.7763333,-111.953,11.68,23.332899,11.680000,0.42
40.7223333,-112.0808333,10.52,11.434835,10.520000,1.06
40.7543333,-112.0746667,8.73,12.776603,8.730000,0.43
40.7328333,-112.0631667,5.8,13.159212,5.800000,0.46
40.7226667,-112.0775,9.33,11.717190,9.330000,0.37
40.7328333,-112.069,9.87,12.680383,9.870000,0.69
40.7548333,-112.0683333,9.42,13.309359,9.420000,0.39
40.7586667,-112.0801667,9.81,12.438470,9.810000,1.56
40.7278333,-112.0815,9.62,11.523751,9.620000,1.28
40.7341667,-112.0616667,7.73,13.317134,7.730000,0.06
40.7433333,-112.0535,8.36,14.226601,8.360000,0.7
40.7401667,-111.9616667,2.71,21.682473,2.710000,0.56
40.7393333,-112.0408333,8.97,15.161965,8.970000,2.1
40.7458333,-112.0421667,8.67,15.221971,8.670000,0.49
40.774,-112.0755,8.71,13.221757,8.710000,0.67
40.7671667,-112.0936667,10.98,11.552947,10.980000,0.81
40.7538333,-112.0566667,8.33,14.240619,8.330000,1.02
40.7538333,-112.0881667,11.86,11.655790,11.860000,0.76
40.7243333,-112.0361667,9.01,15.154082,9.010000,0.2
40.7423333,-111.9556667,1.53,22.231319,1.530000,0.47
40.7828333,-112.077,11.38,13.329381,11.380000,1.68
40.7371667,-112.0603333,7.99,13.504862,7.990000,0.41
40.744,-112.0616667,10.53,13.573723,10.530000,0.82
40.7488333,-111.9628333,5.16,21.811787,5.160000,0.73
40.7398333,-112.0518333,7.77,14.272110,7.770000,0.5
40.751,-111.9641667,5.35,21.758609,5.350000,1.73
40.7631667,-112.079,10.32,12.651720,10.320000,0.23
40.7653333,-112.0735,9.66,13.159540,9.660000,0.36
40.7263333,-112.0865,10.64,11.074126,10.640000,1.13
40.758,-112.0726667,10.79,13.036448,10.790000,0.63
40.7478333,-111.9608333,3.47,21.949992,3.470000,0.95
40.7493333,-112.0785,10.07,12.331481,10.070000,0.49
40.7328333,-112.0861667,10.79,11.271291,10.790000,1.09
40.7448333,-112.0801667,9.27,12.077181,9.270000,0.56
40.7458333,-111.9618333,6.05,21.815962,6.050000,1.18
40.7598333,-112.0768333,10.55,12.742442,10.550000,0.79
40.7488333,-111.9641667,2.04,21.702332,2.040000,1.01
40.7478333,-112.0358333,7.69,15.793909,7.690000,0.65
40.7703333,-111.9835,4.77,20.674314,4.770000,0.5
40.7463333,-111.9566667,3.55,22.253080,3.550000,0.75
40.7455,-111.9645,2.53,21.588392,2.530000,1.07
40.7438333,-112.0601667,7.58,13.692482,7.580000,0.32
40.7253333,-112.093,11.5,10.514419,11.500000,0.83
40.726,-112.1018333,11.52,9.806741,11.520000,0.26
40.74,-112.054,9.5,14.098616,9.500000,0.56
40.7636667,-112.0741667,10.36,13.061326,10.360000,1.14
40.7408333,-112.0456667,8.85,14.804341,8.850000,0.9
40.7488333,-112.0488333,4.82,14.753053,4.820000,0.5
40.7535,-112.098,4.75,10.840219,4.750000,0.22
40.7478333,-112.0663333,7.55,13.290774,7.550000,1.1
40.7736667,-112.0953333,9.78,11.586111,9.780000,0.39
40.7636667,-112.0866667,10.41,12.035773,10.410000,0.6
40.7658333,-112.083,10.16,12.393195,10.160000,1.33
40.7473333,-112.079,5.58,12.238218,5.580000,0.85
40.7718333,-112.0415,8.33,15.954499,8.330000,1.42
40.779,-112.1065,7.48,10.809602,7.480000,0
40.7336667,-112.0471667,5.95,14.494346,5.950000,0.5
40.7423333,-112.027,8.49,16.375612,8.490000,0.46
40.7305,-112.0543333,5.55,13.823455,5.550000,1.1
40.7336667,-112.0503333,5.93,14.234406,5.930000,2.11
40.7825,-112.0713333,10.67,13.785473,10.670000,0.97
40.748,-112.0668333,5.42,13.254092,5.420000,0.82
40.7436667,-112.0515,8.76,14.399447,8.760000,0.98
40.7695,-112.0738333,9.44,13.240986,9.440000,0.86
40.731,-112.0793333,4.08,11.784311,4.080000,0.15
40.7348333,-112.0585,9.83,13.594464,9.830000,0.03
40.7745,-112.0426667,8.59,15.928305,8.590000,0.78
40.7615,-112.0796667,9.35,12.553491,9.350000,0.25
40.7713333,-112.0425,8.3,15.859421,8.300000,2.07
40.7271667,-112.0668333,9.02,12.710339,9.020000,0.39
40.7795,-112.0451667,9.13,15.853582,9.130000,3.08
40.7506667,-112.0748333,9.28,12.667196,9.280000,0.78
40.7351667,-112.0508333,8.41,14.232483,8.410000,0.48
40.782,-112.0755,12.54,13.430654,12.540000,0.76
40.7955,-112.0775,11.82,13.619161,11.820000,0.62
40.7718333,-112.0735,13,13.329251,13.000000,0.39
40.7816667,-112.0436667,7.82,16.033122,7.820000,0.73
40.7798333,-112.0721667,11.41,13.647493,11.410000,1.99
40.754,-112.0561667,12.88,14.285999,12.880000,0.18
40.7613333,-112.086,11.07,12.029512,11.070000,0.2
40.7841667,-112.0413333,7.91,16.289706,7.910000,0.88
40.7823333,-112.0691667,12.71,13.958833,12.710000,0.48
40.7525,-112.084,10.7,11.962861,10.700000,0.47
40.7471667,-112.0595,8.53,13.834174,8.530000,0.83
40.7471667,-112.0613333,8.4,13.683717,8.400000,1.04
40.7328333,-112.0833333,9.97,11.503860,9.970000,0.58
40.7675,-112.0765,10.5,12.969989,10.500000,0.4
40.7576667,-112.0898333,11.35,11.619201,11.350000,0.4
40.7426667,-112.0481667,8.29,14.646952,8.290000,0.85
40.7566667,-112.0693333,8.68,13.275160,8.680000,1.02
40.7635,-112.075,10.23,12.988605,10.230000,0.8
40.7626667,-112.0706667,7.62,13.322381,7.620000,0.39
40.734,-112.0688333,9.6,12.724521,9.600000,1.46
40.775,-111.975,2.94,21.493079,2.940000,0.44
40.7938333,-112.0738333,8.71,13.876334,8.710000,-0.13
40.7245,-112.0713333,8.81,12.271311,8.810000,0.76
40.7316667,-112.0515,9.31,14.086472,9.310000,0.28
40.7635,-112.0766667,10.25,12.851860,10.250000,2.29
40.7611667,-112.0746667,9.88,12.955027,9.880000,1.33
40.7585,-112.077,10.44,12.693947,10.440000,1.44
40.7341667,-112.0525,9.29,14.069588,9.290000,1.46
40.7655,-112.1011667,7.18,10.894101,7.180000,0.06
40.7308333,-112.0725,6.17,12.340874,6.170000,0.11
40.7795,-112.0451667,8.5,15.853582,8.500000,1.53
40.7516667,-112.0366667,7.32,15.825420,7.320000,0.42
40.739,-112.0566667,8.98,13.853649,8.980000,1.87
40.7705,-112.06,8.54,14.401961,8.540000,0.55
40.7375,-112.0823333,10.68,11.707833,10.680000,2.89
40.7801667,-112.0733333,11.29,13.560506,11.290000,1.11
40.8008333,-112.068,10.55,14.537441,10.550000,0.42
40.7748333,-112.0775,12.17,13.079453,12.170000,0.94
40.7391667,-112.0625,8.18,13.379207,8.180000,0.62
40.7456667,-112.0516667,6.18,14.437929,6.180000,0.23
40.783,-112.0921667,8.13,12.089769,8.130000,0.9
40.7415,-112.0426667,4.97,15.067962,4.970000,0.7
40.7395,-112.047,9.07,14.660137,9.070000,0.23
40.7476667,-112.0731667,8.27,12.725635,8.270000,0.35
40.7516667,-111.9755,1.34,20.845662,1.340000,0.23
40.7631667,-111.9823333,8.98,20.583741,8.980000,-0.11
40.736,-112.049,9.37,14.404701,9.370000,0.42
40.7748333,-112.0728333,9.84,13.462270,9.840000,0.48
40.7278333,-112.0491667,9.78,14.178045,9.780000,0.91
40.7788333,-112.0513333,8.4,15.330337,8.400000,1.02
40.7725,-112.079,8.73,12.895470,8.730000,1.45
40.7398333,-112.0621667,7.55,13.423959,7.550000,0.4
40.7401667,-112.061,8.55,13.528418,8.550000,0.33
40.781,-112.0806667,11.18,12.980752,11.180000,0.3
40.771,-112.0443333,8.9,15.700322,8.900000,0.59
40.7453333,-112.0556667,9.44,14.100943,9.440000,0.73
40.7785,-112.0733333,11.37,13.516990,11.370000,1.26
40.734,-112.0698333,9.33,12.642438,9.330000,1.1
40.7648333,-112.0903333,9.76,11.765439,9.760000,1.14
40.75,-112.0553333,8.87,14.250043,8.870000,1.82
40.7515,-112.063,11.63,13.660014,11.630000,1.11
40.761,-112.075,10.09,12.923327,10.090000,1.76
40.7581667,-112.0718333,10.06,13.109183,10.060000,0.07
40.7748333,-112.0421667,8.62,15.978014,8.620000,1.84
40.7405,-112.07,9.55,12.798431,9.550000,0.63
40.7605,-112.0781667,8.65,12.650447,8.650000,0.7
40.752,-112.0563333,7.83,14.220152,7.830000,0.85
40.7801667,-112.0366667,7.23,16.568239,7.230000,0.48
40.7345,-112.0495,9.68,14.324541,9.680000,-0.12
40.7326667,-112.053,9.51,13.989420,9.510000,0.42
40.7416667,-112.0693333,8.77,12.883605,8.770000,0.94
40.7421667,-112.0543333,8.55,14.127778,8.550000,1.08
40.7963333,-112.0691667,12.2,14.324299,12.200000,0.39
40.774,-112.0388333,7.47,16.229761,7.470000,0.79
40.7681667,-112.0516667,7.94,15.024775,7.940000,0.43
40.7893333,-112.0741667,10.38,13.731493,10.380000,0.7
40.7798333,-112.0378333,7.68,16.463849,7.680000,1.47
40.7693333,-112.0526667,7.39,14.973160,7.390000,1.02
40.7713333,-112.0516667,7.63,15.107368,7.630000,1.99
40.7355,-112.0591667,7.19,13.557133,7.190000,1.42
40.7838333,-112.0485,7.86,15.693153,7.860000,0.57
40.7763333,-112.0793333,10.28,12.968241,10.280000,0.36
40.7316667,-112.0753333,7.59,12.130060,7.590000,-0.29
40.7776667,-112.0408333,10.33,16.161269,10.330000,-0.56
40.7831667,-112.036,8.56,16.701121,8.560000,0.35
40.7718333,-112.0545,7.03,14.887966,7.030000,0.75
40.7728333,-112.0581667,8.32,14.613243,8.320000,0.11
40.7695,-112.0485,8.48,15.319358,8.480000,0.37
40.7586667,-112.0713333,9.36,13.163263,9.360000,0.53
40.7791667,-112.043,9.11,16.022631,9.110000,0.9
40.7741667,-112.0451667,8.9,15.714518,8.900000,1.7
40.779,-112.053,9.98,15.197964,9.980000,3.94
40.7426667,-112.072,10.54,12.690847,10.540000,1.36
40.745,-112.0566667,7.71,14.010176,7.710000,0.1
40.7568333,-112.0543333,9.14,14.510358,9.140000,0.96
40.7466667,-112.0523333,9.03,14.409302,9.030000,0.25
40.7473333,-112.0706667,6.87,12.922096,6.870000,-0.25
40.7388333,-112.0708333,9.17,12.686528,9.170000,0.28
40.7343333,-112.0796667,11.58,11.843996,11.580000,1.49
40.7296667,-112.0781667,10.74,11.845254,10.740000,0.56
40.7433333,-112.0678333,9.7,13.050217,9.700000,1.06
40.763,-112.0688333,10.62,13.481508,10.620000,0.33
40.7536667,-112.0311667,9.46,16.328912,9.460000,0.99
40.7343333,-112.0665,8.16,12.924745,8.160000,0.62
40.772,-111.9823333,3.92,20.813378,3.920000,0.91
40.7598333,-112.0808333,10.52,12.414244,10.520000,0.12
40.7541667,-112.0716667,7.29,13.018426,7.290000,0.4
40.7556667,-112.0363333,7.26,15.957034,7.260000,0.81
40.7221667,-112.0801667,11.73,11.485209,11.730000,0.88
40.7513333,-112.0658333,9.37,13.423156,9.370000,2.82
40.7541667,-112.0808333,11.18,12.266244,11.180000,0.06
40.7455,-112.0673333,9.5,13.147806,9.500000,0.77
40.7481667,-112.0555,9.09,14.188538,9.090000,0.81
40.7371667,-112.0591667,9.74,13.600618,9.740000,0.59
40.7571667,-112.0478333,8.03,15.052435,8.030000,0.6
40.7833333,-112.0746667,11.88,13.533818,11.880000,1.52
40.7365,-112.0605,8.58,13.473784,8.580000,0.61
40.7358333,-112.0553333,9.16,13.880488,9.160000,1.11
40.7633333,-112.0738333,10.61,13.079975,10.610000,1.05
40.7676667,-112.0803333,10.24,12.659859,10.240000,0.66
40.7708333,-112.0836667,10.4,12.469108,10.400000,0.63
40.7643333,-112.0811667,10.2,12.504423,10.200000,0.94
40.7348333,-112.0588333,8.11,13.567105,8.110000,1.09
40.7706667,-112.0751667,7.78,13.162061,7.780000,0.48
40.7268333,-112.0436667,8.94,14.603500,8.940000,0.23
40.744,-112.0498333,9.52,14.544934,9.520000,0.53
40.7575,-112.0616667,7.82,13.925995,7.820000,0.36
40.7365,-112.0608333,8.18,13.446426,8.180000,1.35
40.76,-112.0806667,10.98,12.432267,10.980000,0.43
40.7313333,-112.0688333,7.85,12.654913,7.850000,1.29
40.7621667,-112.0768333,8.9,12.803374,8.900000,1.04
40.735,-112.062,8.47,13.311520,8.470000,0.59
40.7336667,-112.0586667,8.06,13.550344,8.060000,0.51
40.733,-112.0786667,10.98,11.891258,10.980000,2.07
40.7391667,-112.053,8.39,14.158960,8.390000,1.71
40.7355,-112.0603333,8.71,13.461375,8.710000,0.82
40.7375,-112.0588333,9.15,13.636680,9.150000,2.18
40.7495,-112.062,9.61,13.689888,9.610000,1.2
40.7588333,-112.0476667,9.77,15.109566,9.770000,0.48
40.752,-112.0353333,8.23,15.943537,8.230000,0.72
40.7575,-112.0308333,7.17,16.456155,7.170000,1.03
40.7528333,-112.041,9.09,15.500208,9.090000,0.27
40.7591667,-112.078,4.36,12.629306,4.360000,0.26
40.7555,-112.0586667,8.32,14.119982,8.320000,0.35
40.7593333,-112.0505,8.32,14.890115,8.320000,1.14
40.757,-112.055,8.69,14.459998,8.690000,0.6
40.7588333,-112.0646667,8.87,13.714625,8.870000,0.73
40.7561667,-112.0625,9.44,13.822825,9.440000,0.22
40.7558333,-112.0568333,8.7,14.279125,8.700000,0.7
40.7571667,-112.0658333,8.6,13.575404,8.600000,0.73
40.7395,-112.0625,9.69,13.387905,9.690000,1.67
40.7538333,-112.0571667,9.09,14.199589,9.090000,0.76
40.754,-112.0586667,8.76,14.080846,8.760000,0.57
40.7586667,-112.0628333,8.37,13.860715,8.370000,0.71
40.751,-112.0783333,10.41,12.388686,10.410000,1.88
40.7538333,-112.0561667,9.36,14.281650,9.360000,0.82
40.76,-112.0621667,8.42,13.950205,8.420000,0.66
40.7545,-112.0538333,9.13,14.490524,9.130000,0.82
40.725,-112.0753333,10.05,11.955990,10.050000,1.23
40.7551667,-112.0433333,6.76,15.369559,6.760000,1.89
40.7411667,-112.048,5.62,14.621519,5.620000,0.96
40.7365,-112.0578333,9.3,13.692673,9.300000,1.23
40.7546667,-111.9683333,4.4,21.511856,4.400000,0.46
40.7265,-112.0566667,7.15,13.527556,7.150000,0.69
40.7706667,-112.0726667,9.32,13.367153,9.320000,0.57
40.7301667,-112.0598333,8.65,13.363263,8.650000,0.6
40.7363333,-112.0518333,4.99,14.180824,4.990000,1.39
40.7488333,-111.9655,1.98,21.592885,1.980000,0.87
40.7445,-112.0476667,8.48,14.735797,8.480000,0.89
40.7783333,-112.0505,9.43,15.385654,9.430000,1.19
40.7495,-112.0833333,11.13,11.939206,11.130000,0.35
40.7691667,-112.0871667,10.25,12.138446,10.250000,1.23
40.7498333,-112.0486667,9.98,14.792804,9.980000,1.04
40.7433333,-112.0728333,8.88,12.639860,8.880000,0.82
40.7441667,-112.0751667,8.27,12.470116,8.270000,0.58
40.7598333,-112.0781667,9.33,12.633037,9.330000,0.26
40.7588333,-112.0731667,9.69,13.017178,9.690000,0.23
40.7638333,-112.0721667,9.11,13.229767,9.110000,0.88
40.7546667,-112.079,7.83,12.429735,7.830000,1.22
40.7655,-112.0745,8.54,13.081849,8.540000,1.4
40.7415,-112.06,3.05,13.645284,3.050000,0.78
40.7513333,-112.0758333,9.61,12.602541,9.610000,0.5
40.7281667,-112.0746667,5.62,12.093394,5.620000,0.32
40.7396667,-112.0636667,8.14,13.296495,8.140000,0.06
40.7535,-112.0476667,6.7,14.970489,6.700000,0.59
40.7705,-112.1038333,0.42,10.806075,0.420000,0.21
40.7821667,-112.0781667,12.51,13.216278,12.510000,0.34
40.7436667,-112.0896667,7.02,11.267068,7.020000,0.06
40.7398333,-112.0425,9.28,15.038193,9.280000,1.1
40.7475,-112.0475,8.82,14.827709,8.820000,0.73
40.7475,-112.0531667,9.34,14.362639,9.340000,0.47
40.7311667,-112.0888333,11.25,11.008870,11.250000,0.36
40.7491667,-112.0393333,7.93,15.541411,7.930000,0.31
40.7781667,-112.0923333,8.11,11.949796,8.110000,1.24
40.7535,-112.0763333,9.54,12.618088,9.540000,0.49
40.7383333,-112.0608333,8.23,13.494262,8.230000,0.98
40.746,-112.0281667,9.08,16.375375,9.080000,1.31
40.7628333,-112.0746667,10.22,12.998543,10.220000,0.5
40.7335,-112.0638333,8.67,13.121892,8.670000,1
40.7433333,-112.0536667,12.56,14.212919,12.560000,0.68
40.745,-112.0525,7.97,14.352148,7.970000,1.43
40.7433333,-112.0635,10.27,13.405862,10.270000,3.37
40.7385,-112.069,8.08,12.828300,8.080000,0.04
40.8058333,-111.9998333,8.23,20.257764,8.230000,0.61
40.7791667,-112.0791667,11.93,13.055906,11.930000,0.98
40.7833333,-112.0783333,11.58,13.233080,11.580000,0.93
40.7763333,-112.096,8.83,11.601121,8.830000,1.19
40.7456667,-112.0355,9.21,15.764798,9.210000,0.11
40.7403333,-112.0713333,8.61,12.684649,8.610000,0.66
40.761,-112.0725,9.46,13.128450,9.460000,1
40.7505,-112.062,10.13,13.715983,10.130000,2.41
40.7156667,-112.0911667,11.75,10.412328,11.750000,0.09
40.7083333,-112.106,11.97,9.002767,11.970000,-0.08
40.7136667,-112.0993333,11.72,9.689568,11.720000,1.22
40.7421667,-112.0468333,8.6,14.743356,8.600000,0.43
40.733,-112.0555,8.78,13.792895,8.780000,1.33
40.741,-112.06,8.14,13.632238,8.140000,0.81
40.7473333,-112.0393333,8.7,15.493621,8.700000,-0.11
40.7455,-112.04,8.73,15.391113,8.730000,0.71
40.749,-112.0388333,8.88,15.578101,8.880000,-0.13
40.7433333,-112.0408333,8.81,15.266238,8.810000,0.4
40.7423333,-112.0395,9.48,15.349606,9.480000,0.63
40.736,-112.0778333,8.17,12.038007,8.170000,0.4
40.7568333,-112.0683333,8.02,13.361564,8.020000,0.43
40.7363333,-112.0671667,9.59,12.922221,9.590000,1.47
40.7563333,-112.0526667,8.93,14.634075,8.930000,0.57
40.7295,-112.0825,9.34,11.485195,9.340000,0.73
40.7331667,-112.057,9.83,13.674113,9.830000,1.01
40.7836667,-112.0736667,11.95,13.624544,11.950000,0.74
40.739,-112.0603333,9.48,13.552697,9.480000,-0.07
40.7923333,-112.071,12.1,14.069528,12.100000,0.5
40.7366667,-112.0686667,9.68,12.807803,9.680000,0.31
40.7658333,-112.073,9.95,13.213616,9.950000,0.67
40.7695,-112.079,8.76,12.817121,8.760000,0.55
40.7686667,-112.0773333,9.93,12.932092,9.930000,2.92
40.74,-112.0535,8.01,14.139656,8.010000,0.53
40.758,-112.0505,9.34,14.855341,9.340000,0.27
40.7385,-112.0536667,9.74,14.086847,9.740000,1.44
40.749,-112.078,5.13,12.363808,5.130000,0.53
40.7335,-112.0645,9.56,13.067166,9.560000,0.54
40.7463333,-111.9925,1.23,19.311596,1.230000,0.28
40.7363333,-112.0816667,11.27,11.732072,11.270000,0.44
40.7338333,-112.0638333,9.22,13.130590,9.220000,0.29
40.764,-112.0805,11.63,12.550416,11.630000,-0.23
40.7835,-112.073,10.56,13.674875,10.560000,0.4
40.786,-112.0683333,10.78,14.122905,10.780000,-0.31
40.7715,-112.061,8.69,14.346015,8.690000,1.58
40.7456667,-112.0458333,9.88,14.916694,9.880000,1.8
40.746,-112.0435,9.78,15.116887,9.780000,1.63
40.7483333,-112.0395,9.58,15.506006,9.580000,0.17
40.7715,-112.054,8.49,14.920291,8.490000,1.12
40.7261667,-112.0795,9.77,11.644403,9.770000,1.24
40.7593333,-112.0753333,9.92,12.852461,9.920000,-0.22
40.7483333,-112.0346667,7.45,15.902686,7.450000,0.33
40.7313333,-112.0665,5.64,12.846446,5.640000,0.65
40.7628333,-112.0706667,8.29,13.326730,8.290000,1.1
40.7143333,-112.0761667,9.19,11.609054,9.190000,0.75
40.7305,-112.075,10.54,12.126956,10.540000,0.92
40.727,-112.0698333,9.62,12.459712,9.620000,0.42
40.7528333,-112.0571667,7.91,14.173500,7.910000,1.28
40.7608333,-112.0748333,10.24,12.932652,10.240000,0.21
40.7603333,-112.0751667,10.75,12.892242,10.750000,0.56
40.7356667,-112.0671667,9.78,12.904823,9.780000,0.98
40.7305,-112.0728333,10.61,12.304813,10.610000,0.56
40.7393333,-112.0803333,10.4,11.919865,10.400000,0.75
40.753,-112.0375,7.74,15.791785,7.740000,0.51
40.77,-112.0801667,10.56,12.734467,10.560000,1.46
40.7751667,-112.0733333,10.46,13.429959,10.460000,1.51
40.7301667,-112.085,10.68,11.297397,10.680000,0.34
40.7503333,-112.042,10.05,15.352967,10.050000,1.5
40.7523333,-112.0578333,9.56,14.105752,9.560000,0.73
