time,latitude,longitude,depth,x,mag
2020-04-15T03:22:38.190Z,40.7343333,-112.0685,8.94,12.760579,0.14
2020-04-15T03:22:17.670Z,40.7378333,-112.0611667,9.01,13.453850,0.32
2020-04-15T03:21:46.050Z,40.729,-112.0471667,9.08,14.372658,0.06
2020-04-15T03:18:06.670Z,40.7313333,-112.0845,7.89,11.368913,0.12
2020-04-15T03:17:56.620Z,40.7318333,-112.0356667,10.76,15.390594,-0.02
2020-04-15T03:15:54.100Z,40.73,-112.071,7.26,12.442251,0.21
2020-04-15T03:15:21.530Z,40.729,-112.0573333,9.45,13.538051,0.48
2020-04-15T03:11:24.980Z,40.7281667,-112.063,8.95,13.051119,0.45
2020-04-15T03:09:00.410Z,40.732,-112.0586667,8.07,13.506860,0.88
2020-04-15T03:08:23.310Z,40.734,-112.0646667,8.91,13.066531,0.69
2020-04-15T03:06:51.540Z,40.7346667,-112.0616667,8.03,13.330181,0.53
2020-04-15T03:06:00.290Z,40.7253333,-112.0665,8.81,12.689849,0.56
2020-04-15T03:05:47.090Z,40.7341667,-112.0598333,9.48,13.467629,0.53
2020-04-15T03:05:15.310Z,40.7228333,-112.0595,9.38,13.199289,0.45
2020-04-15T02:58:26.320Z,40.7315,-112.0648333,8.38,12.987612,0.95
2020-04-15T02:57:41.070Z,40.7303333,-112.0566667,8.5,13.627556,1.66
2020-04-15T02:56:09.370Z,40.7338333,-112.0576667,9.03,13.636776,4.17
2020-04-15T00:58:25.940Z,40.7416667,-112.0716667,8.95,12.692095,1.98
2020-04-15T00:18:26.090Z,40.7365,-112.0693333,9.6,12.748737,0.56
2020-04-15T00:06:23.760Z,40.7583333,-112.0801667,10.05,12.429762,0.7
2020-04-14T23:02:10.120Z,40.7346667,-112.0293333,4,15.984346,0.71
2020-04-14T18:10:37.040Z,40.7403333,-112.0636667,9.12,13.313891,0.92
2020-04-14T14:19:40.350Z,40.7388333,-112.0441667,9.84,14.875316,0.82
2020-04-14T11:19:28.900Z,40.7583333,-111.9715,9.19,21.347207,0.92
2020-04-14T09:29:11.190Z,40.7333333,-111.9691667,6.75,20.889213,0.97
2020-04-14T09:25:30.520Z,40.7361667,-111.9678333,6.93,21.072298,0.75
2020-04-14T06:59:09.090Z,40.7445,-112.0365,9.96,15.652315,0.43
2020-04-14T02:40:02.440Z,40.7331667,-112.0361667,9.23,15.384298,-0.05
2020-04-13T22:43:36.830Z,40.7426667,-112.046,8,14.824789,0.69
2020-04-13T21:51:13.780Z,40.7501667,-112.0735,10.18,12.763554,1.9
2020-04-13T21:30:50.600Z,40.7423333,-112.0711667,5.44,12.750534,-0.04
2020-04-13T19:43:32.310Z,40.7363333,-112.0736667,8.79,12.388701,0.47
2020-04-13T19:15:49.600Z,40.7385,-112.0733333,9.72,12.472635,1.58
2020-04-13T17:47:31.160Z,40.7416667,-112.0773333,7.89,12.227022,0.28
2020-04-13T17:40:51.210Z,40.7385,-112.078,8.94,12.089609,1.2
2020-04-13T17:40:01.450Z,40.7378333,-112.0771667,8.39,12.140594,1.01
2020-04-13T17:26:13.970Z,40.7385,-112.0701667,9.19,12.732540,2.11
2020-04-13T17:24:56.980Z,40.7393333,-112.0706667,9.02,12.713255,2.41
2020-04-13T16:15:27.320Z,40.7298333,-112.0678333,9.94,12.697848,0.34
2020-04-13T08:41:47.690Z,40.74,-112.0448333,9.4,14.851019,0.46
2020-04-13T07:36:55.370Z,40.7348333,-112.0413333,9.38,15.003615,0.28
2020-04-13T07:36:47.900Z,40.74,-112.0456667,9.35,14.782613,0.07
2020-04-13T07:24:27.340Z,40.7403333,-112.0465,9.88,14.722906,1.89
2020-04-13T02:17:16.020Z,40.7366667,-112.0273333,8.88,16.200631,1.34
2020-04-12T23:05:09.770Z,40.7383333,-112.0425,8.81,14.999088,0.91
2020-04-12T11:10:26.210Z,40.7543333,-111.99,4.27,19.724854,0.55
2020-04-12T08:41:34.010Z,40.7255,-112.0778333,10.7,11.763814,0.87
2020-04-12T08:01:38.080Z,40.7288333,-112.0496667,9.05,14.163076,0.46
2020-04-12T06:16:18.510Z,40.7266667,-112.07,9.82,12.437327,0.67
2020-04-12T05:13:41.950Z,40.73,-112.0618333,8.69,13.194734,1.77
2020-04-12T04:03:00.920Z,40.7576667,-112.0443333,7.98,15.352680,1.1
2020-04-12T03:33:16.780Z,40.7601667,-112.0485,7.68,15.075961,0.91
2020-04-12T02:13:15.640Z,40.7626667,-112.0586667,7.16,14.306967,0.24
2020-04-12T02:01:20.320Z,40.7595,-112.0726667,7.85,13.075610,0.17
2020-04-12T01:58:14.720Z,40.7673333,-112.0498333,6.61,15.153461,1.32
2020-04-12T01:56:31.370Z,40.7583333,-112.0431667,7.76,15.465789,1.11
2020-04-12T01:55:55.230Z,40.763,-112.0438333,6.73,15.532762,1.61
2020-04-12T00:56:54.700Z,40.7608333,-112.0933333,11.02,11.414783,-0.04
2020-04-12T00:50:56.140Z,40.7308333,-112.0411667,9.53,14.913017,0.25
2020-04-11T23:27:18.600Z,40.7686667,-111.991,3.63,20.015552,0.95
2020-04-11T19:45:53.020Z,40.748,-112.0603333,9.49,13.787528,0.23
2020-04-11T19:36:22.670Z,40.7538333,-112.0886667,8.25,11.614762,0.82
2020-04-11T18:32:16.830Z,40.8545,-111.988,6.56,22.493824,2.27
2020-04-11T15:47:46.030Z,40.7341667,-112.1058333,9.6,9.691941,-0.03
2020-04-11T15:09:25.970Z,40.8486667,-111.9853333,7.98,22.560682,2.3
2020-04-11T08:52:49.370Z,40.7441667,-112.0815,10.41,11.950350,0.49
2020-04-11T08:18:48.120Z,40.7251667,-112.0666667,8.24,12.671816,0.64
2020-04-11T01:46:38.550Z,40.729,-112.0635,8.99,13.031819,0.24
2020-04-11T01:29:25.390Z,40.75,-112.0545,9.02,14.318429,0.36
2020-04-11T01:27:56.790Z,40.7516667,-112.0595,8.59,13.951585,0.59
2020-04-11T00:43:03.590Z,40.7326667,-112.0796667,11.69,11.800471,1
2020-04-10T22:08:50.060Z,40.74,-112.047,8.38,14.673175,0.55
2020-04-10T21:41:23.970Z,40.7235,-111.958,3.23,21.550742,0.73
2020-04-10T15:23:49.910Z,40.8353333,-111.9951667,10.75,21.407888,0.68
2020-04-10T06:05:37.690Z,40.7426667,-112.0636667,9.46,13.374784,0.59
2020-04-10T04:26:59.010Z,40.7535,-112.077,10.19,12.563380,0.72
2020-04-10T00:58:01.550Z,40.745,-112.0738333,9.19,12.601305,1.03
2020-04-09T23:14:18.520Z,40.7381667,-112.057,7.21,13.804553,0.29
2020-04-09T23:13:31.730Z,40.7461667,-112.0241667,5.85,16.708027,0.62
2020-04-09T21:25:08.080Z,40.7743333,-111.9728333,9.72,21.653538,0.41
2020-04-09T21:24:47.100Z,40.7281667,-112.0796667,11.13,11.682950,0.07
2020-04-09T21:15:45.680Z,40.7541667,-112.076,10.57,12.662847,1.33
2020-04-09T15:20:52.790Z,40.7388333,-112.0476667,9.63,14.588028,0.82
2020-04-09T14:43:02.600Z,40.763,-112.083,9.72,12.319186,0.84
2020-04-09T11:31:28.070Z,40.7631667,-112.0858333,9.6,12.091085,1.63
2020-04-09T04:26:01.840Z,40.7973333,-111.9781667,6.14,21.813736,0.73
2020-04-09T03:46:34.210Z,40.7206667,-111.9498333,4.76,22.147856,0.53
2020-04-09T03:41:11.000Z,40.7726667,-111.9716667,7.93,21.705958,0.76
2020-04-09T00:04:29.360Z,40.7833333,-112.042,3.16,16.213291,-0.06
2020-04-08T19:40:37.410Z,40.7348333,-111.9711667,3.38,20.763976,1.61
2020-04-08T17:25:24.910Z,40.7353333,-112.042,9.08,14.961921,0.48
2020-04-08T14:19:24.130Z,40.7225,-112.0753333,10.11,11.890714,0.86
2020-04-08T13:32:19.630Z,40.7433333,-112.0726667,9.78,12.653533,0.77
2020-04-08T12:18:06.120Z,40.7315,-112.0293333,8.83,15.901842,0.89
2020-04-08T08:32:59.870Z,40.7653333,-111.9831667,6.76,20.571674,1.72
2020-04-08T07:44:23.830Z,40.752,-111.9665,4.92,21.593059,1.27
2020-04-08T07:29:03.260Z,40.732,-112.0436667,7.29,14.738203,0.65
2020-04-08T06:58:38.910Z,40.752,-111.9676667,3.65,21.497293,1.25
2020-04-08T05:23:15.120Z,40.7571667,-112.0765,9.87,12.700156,0.3
2020-04-08T04:29:17.640Z,40.7588333,-111.95,6.94,23.124821,0.49
2020-04-08T03:55:51.450Z,40.7406667,-112.0405,9.16,15.224082,0.93
2020-04-08T00:17:49.790Z,40.7645,-112.1698333,1.98,5.235126,0.44
2020-04-07T19:30:42.190Z,40.8488333,-111.9873333,8.5,22.401097,0.68
2020-04-07T17:02:12.630Z,40.7766667,-112.0901667,9.71,12.088314,0.88
2020-04-07T13:16:09.990Z,40.7663333,-111.9825,6.27,20.652382,1.85
2020-04-07T12:22:37.400Z,40.732,-112.0903333,11.39,10.907520,0.48
2020-04-07T05:32:51.750Z,40.7623333,-112.0821667,10.29,12.370140,1.62
2020-04-07T04:00:25.530Z,40.743,-112.0665,8.79,13.150945,2.25
2020-04-07T02:58:04.180Z,40.7271667,-112.0565,9.41,13.558633,0.44
2020-04-07T02:23:18.330Z,40.7656667,-112.1056667,9.31,10.529293,-0.08
2020-04-07T01:16:45.220Z,40.8498333,-111.9878333,6.86,22.386123,0.8
2020-04-07T00:22:34.990Z,40.7418333,-112.0748333,7.9,12.436553,0.91
2020-04-06T23:51:47.450Z,40.7655,-111.986,6.15,20.343501,0.46
2020-04-06T22:04:05.990Z,40.7448333,-112.0658333,9.02,13.253510,0.85
2020-04-06T20:03:15.760Z,40.7773333,-112.1208333,8.56,9.590394,0.37
2020-04-06T19:47:20.900Z,40.8561667,-111.9876667,0.01,22.564483,0.68
2020-04-06T19:47:04.230Z,40.8655,-111.9813333,0.31,23.326155,0.37
2020-04-06T18:59:57.180Z,40.7621667,-112.1008333,7,10.834310,0.17
2020-04-06T18:49:17.130Z,40.781,-112.1041667,7.79,11.053274,0.77
2020-04-06T18:01:25.600Z,40.7593333,-112.056,9.1,14.438810,0.48
2020-04-06T17:43:42.600Z,40.7291667,-112.0678333,12.53,12.680449,1.09
2020-04-06T17:38:48.820Z,40.7431667,-112.0786667,5.74,12.156760,0.85
2020-04-06T17:31:59.450Z,40.8495,-111.993,5.17,21.954007,2.17
2020-04-06T13:51:59.120Z,40.7441667,-112.0486667,8.31,14.645030,0.16
2020-04-06T13:48:43.410Z,40.7445,-112.0648333,6.74,13.326882,0.47
2020-04-06T13:15:16.630Z,40.7456667,-112.0461667,8.56,14.889331,1.04
2020-04-06T11:28:21.120Z,40.7623333,-112.1041667,7.82,10.565189,-0.13
2020-04-06T10:16:18.270Z,40.7431667,-112.077,7.7,12.293546,0.41
2020-04-06T10:03:08.380Z,40.7303333,-112.0636667,9.3,13.052929,-0.38
2020-04-06T09:31:12.120Z,40.816,-112.174,8.03,6.244420,0.44
2020-04-06T07:39:22.790Z,40.7758333,-112.0983333,9.15,11.396661,-0.02
2020-04-06T07:30:07.170Z,40.7413333,-112.0423333,8.47,15.090981,0.02
2020-04-06T07:09:48.320Z,40.7386667,-112.0601667,5.99,13.557675,0.5
2020-04-06T06:59:18.830Z,40.7311667,-111.9613333,5.36,21.476115,-0.15
2020-04-06T05:41:19.380Z,40.7206667,-112.0718333,10.74,12.130192,1.57
2020-04-06T05:41:19.330Z,40.7221667,-112.0711667,11.29,12.224077,1.55
2020-04-06T05:39:29.540Z,40.7303333,-112.0511667,9.38,14.079057,0.43
2020-04-06T05:12:35.500Z,40.758,-112.0848333,10.65,12.038159,0.14
2020-04-06T02:46:39.930Z,40.7571667,-112.094,7.95,11.264259,-0.12
2020-04-05T23:39:52.710Z,40.7433333,-112.0485,9.98,14.636979,2.52
2020-04-05T23:20:59.750Z,40.7581667,-112.1075,9.16,10.182763,0.03
2020-04-05T23:04:37.930Z,40.7693333,-112.121,5.32,9.367376,0.82
2020-04-05T20:04:03.000Z,40.7423333,-112.0485,4.87,14.610901,0.63
2020-04-05T17:26:20.980Z,40.7368333,-112.0601667,9.11,13.509838,-0.13
2020-04-05T14:47:24.410Z,40.7586667,-112.0965,9.03,11.098343,0.32
2020-04-05T13:09:57.240Z,40.7471667,-112.0555,9.06,14.162451,0.13
2020-04-05T12:50:48.870Z,40.759,-112.0368333,7.78,16.002881,0.12
2020-04-05T12:26:46.880Z,40.7408333,-112.0533333,6,14.175074,1.39
2020-04-05T10:38:35.090Z,40.8433333,-111.9968333,6.4,21.479405,0.88
2020-04-05T10:19:38.140Z,40.7376667,-112.0713333,9.76,12.615035,-0.09
2020-04-05T08:38:29.910Z,40.7423333,-112.0455,9.67,14.857134,1.89
2020-04-05T07:39:22.740Z,40.734,-111.9615,2.78,21.536009,0.44
2020-04-05T06:45:26.830Z,40.728,-112.063,8.84,13.046769,0.49
2020-04-05T06:27:35.070Z,40.7521667,-112.0383333,8.46,15.701678,0.11
2020-04-05T04:21:07.250Z,40.73,-112.0678333,8.56,12.702199,0.56
2020-04-05T02:05:03.860Z,40.7661667,-112.079,9.74,12.730068,0.56
2020-04-05T01:48:01.260Z,40.7646667,-112.0951667,9.39,11.364552,-0.28
2020-04-05T01:24:26.610Z,40.7538333,-112.0828333,10.17,12.093424,0.23
2020-04-05T01:01:25.830Z,40.7543333,-112.0731667,10.06,12.899689,0.2
2020-04-05T00:19:41.610Z,40.7448333,-112.064,9.01,13.403970,1.06
2020-04-05T00:05:38.330Z,40.744,-111.9411667,2.13,23.464989,0.69
2020-04-04T23:33:53.870Z,40.7508333,-111.9416667,2.84,23.601237,0.66
2020-04-04T22:33:21.730Z,40.7301667,-112.043,8.71,14.745137,0.42
2020-04-04T19:56:03.150Z,40.7418333,-112.0371667,9.14,15.528090,1.88
2020-04-04T18:30:35.570Z,40.7411667,-112.0441667,9.79,14.936153,0.55
2020-04-04T18:27:52.940Z,40.7443333,-112.041,9.8,15.278624,1.28
2020-04-04T15:40:26.970Z,40.7293333,-112.058,10.97,13.492016,0.71
2020-04-04T14:23:46.090Z,40.7375,-112.0525,9.93,14.156529,0.35
2020-04-04T14:17:31.700Z,40.7435,-112.0465,9.78,14.805478,2.11
2020-04-04T11:39:02.860Z,40.7636667,-112.1063333,6.98,10.422308,0.02
2020-04-04T11:11:52.200Z,40.7425,-112.0475,8.79,14.697326,0.39
2020-04-04T11:00:44.410Z,40.751,-112.0785,4.72,12.375007,1.05
2020-04-04T08:51:26.880Z,40.737,-112.0313333,8.35,15.880962,1.47
2020-04-04T08:51:15.230Z,40.7373333,-112.0371667,9.11,15.410803,0.48
2020-04-04T08:49:04.570Z,40.744,-112.0406667,9.47,15.297292,2.65
2020-04-04T08:13:17.750Z,40.7285,-112.0818333,10.1,11.513804,0.66
2020-04-04T04:12:29.400Z,40.7395,-112.0398333,9.53,15.248393,0.15
2020-04-04T03:31:02.040Z,40.7361667,-112.0716667,9.36,12.548511,0.49
2020-04-04T01:03:04.360Z,40.7563333,-111.9895,7.26,19.817902,0.24
2020-04-03T19:23:55.960Z,40.7708333,-112.1025,10.71,10.924161,0.51
2020-04-03T16:20:08.460Z,40.7505,-112.0573333,8.28,14.098955,0.16
2020-04-03T15:58:08.290Z,40.7523333,-112.0386667,6.99,15.678660,0.89
2020-04-03T15:14:46.400Z,40.7408333,-112.0761667,8.04,12.301006,0.72
2020-04-03T13:02:32.050Z,40.7271667,-111.9633333,4.53,21.208008,1.58
2020-04-03T11:45:07.910Z,40.7326667,-112.0756667,7.59,12.128804,0.96
2020-04-03T11:01:19.500Z,40.7548333,-111.9673333,2.38,21.598263,1.06
2020-04-03T08:37:37.820Z,40.7296667,-111.9696667,2.15,20.752901,0.6
2020-04-03T08:01:17.910Z,40.8555,-111.9921667,1.55,22.178370,1.38
2020-04-03T07:01:06.520Z,40.7216667,-112.0703333,6.92,12.279445,1.1
2020-04-03T06:53:49.690Z,40.7636667,-112.0931667,9.45,11.502498,0.47
2020-04-03T06:44:25.130Z,40.7306667,-112.0666667,9.12,12.815364,0.09
2020-04-03T03:55:32.200Z,40.7356667,-112.037,9.51,15.381050,0.26
2020-04-03T01:45:05.500Z,40.7268333,-112.0401667,8.44,14.890842,0.23
2020-04-03T01:44:51.220Z,40.734,-112.0921667,9.57,10.809295,0.41
2020-04-03T01:44:01.790Z,40.7386667,-112.0915,9.43,10.985961,0.72
2020-04-03T01:01:04.870Z,40.7325,-112.0863333,8.22,11.248909,-0.13
2020-04-03T00:35:18.340Z,40.7395,-112.0655,9.47,13.141672,0.67
2020-04-02T23:51:08.750Z,40.7398333,-112.0488333,9.12,14.518350,0.8
2020-04-02T23:29:24.780Z,40.75,-112.1033333,7,10.311098,0.07
2020-04-02T23:20:35.660Z,40.7681667,-112.0773333,9.54,12.919035,1.18
2020-04-02T22:40:35.400Z,40.716,-112.074,9.25,11.830468,1.24
2020-04-02T22:40:00.800Z,40.716,-112.0773333,10.64,11.556791,0.46
2020-04-02T22:29:30.990Z,40.7221667,-112.082,9.31,11.334703,0.31
2020-04-02T21:55:23.940Z,40.7253333,-112.064,8.35,12.895086,1.1
2020-04-02T21:50:24.030Z,40.8161667,-112.168,10.57,6.740555,2.4
2020-04-02T21:50:11.900Z,40.7353333,-112.0726667,9.15,12.444673,0.76
2020-04-02T17:08:42.650Z,40.7551667,-112.0525,7.28,14.617325,0.73
2020-04-02T14:32:20.640Z,40.854,-111.9901667,5.12,22.303256,1.23
2020-04-02T13:59:07.630Z,40.747,-112.0821667,6.54,11.969640,0.37
2020-04-02T10:58:52.780Z,40.7626667,-112.0815,10.65,12.433548,1.18
2020-04-02T09:59:27.630Z,40.7473333,-112.0475,8.36,14.823362,0.55
2020-04-02T09:35:45.970Z,40.7591667,-112.0756667,9.3,12.820755,1.39
2020-04-02T09:28:22.280Z,40.7328333,-112.0571667,5.46,13.651731,0.86
2020-04-02T09:27:50.510Z,40.7335,-112.0521667,5.82,14.079559,0.63
2020-04-02T09:03:59.080Z,40.7343333,-112.062,5.46,13.294123,0.64
2020-04-02T07:01:53.910Z,40.7308333,-112.053,4.72,13.941600,0.69
2020-04-02T06:34:14.070Z,40.734,-112.0636667,5.46,13.148615,0.14
2020-04-02T01:16:34.530Z,40.7643333,-111.9608333,4.78,22.378496,0.66
2020-04-02T00:20:10.240Z,40.7366667,-112.0296667,10.62,16.009086,0.1
2020-04-01T23:55:42.470Z,40.7398333,-112.059,6.34,13.683875,1.08
2020-04-01T22:46:55.890Z,40.6971667,-112.1118333,10.15,8.231757,0.81
2020-04-01T22:46:55.800Z,40.6953333,-112.1175,11.25,7.718449,0.92
2020-04-01T22:34:55.700Z,40.753,-112.083,9.65,12.057979,1.08
2020-04-01T20:32:04.240Z,40.741,-112.0496667,9.04,14.480371,0.44
2020-04-01T19:48:48.300Z,40.7518333,-112.0601667,6.39,13.901221,0.73
2020-04-01T19:40:08.260Z,40.7511667,-112.0723333,7.2,12.885404,0.16
2020-04-01T19:36:21.570Z,40.7218333,-112.0651667,11.41,12.707964,0.13
2020-04-01T18:39:52.810Z,40.7433333,-112.069,9.63,12.954464,0.35
2020-04-01T18:09:48.660Z,40.719,-112.069,9.75,12.319300,0.82
2020-04-01T18:07:14.620Z,40.7313333,-112.0695,8.38,12.600186,0.2
2020-04-01T18:05:02.370Z,40.7263333,-112.078,11.58,11.771890,0.28
2020-04-01T18:02:34.020Z,40.7153333,-112.0645,9.78,12.593071,1.15
2020-04-01T14:27:31.630Z,40.7398333,-112.0465,9.09,14.709868,2.14
2020-04-01T14:00:35.580Z,40.7193333,-112.0683333,9.54,12.382737,0.77
2020-04-01T13:30:48.300Z,40.7521667,-112.0961667,4.22,10.955799,0.07
2020-04-01T10:19:45.440Z,40.7655,-112.054,7.04,14.763779,1.4
2020-04-01T09:25:34.910Z,40.7631667,-112.0545,7.7,14.661890,1.81
2020-04-01T05:18:20.120Z,40.764,-111.973,6.18,21.371346,1.41
2020-04-01T05:17:08.190Z,40.7605,-111.9761667,4.8,21.020505,1.62
2020-04-01T05:10:47.010Z,40.7363333,-112.131,7.95,7.683163,-0.27
2020-04-01T05:05:16.370Z,40.765,-112.0573333,7.27,14.477247,1.47
2020-04-01T04:27:20.370Z,40.7633333,-112.0538333,8.7,14.720938,1.09
2020-04-01T04:22:17.850Z,40.7635,-111.9706667,5.28,21.549841,1.19
2020-04-01T03:17:27.880Z,40.7425,-112.1041667,3.36,10.046613,0.55
2020-03-31T16:07:26.790Z,40.7238333,-112.0473333,5.82,14.224255,0.34
2020-03-31T15:23:08.520Z,40.7516667,-112.0733333,9.23,12.816397,0.48
2020-03-31T14:56:12.710Z,40.7441667,-111.9485,3.94,22.867273,0.65
2020-03-31T14:49:27.700Z,40.7295,-112.0523333,5.32,13.961555,1.07
2020-03-31T14:32:34.030Z,40.749,-112.0801667,5.54,12.186003,1.06
2020-03-31T13:15:04.610Z,40.7601667,-111.9513333,8.04,23.050000,0.34
2020-03-31T12:45:14.320Z,40.7388333,-112.0443333,8.89,14.861641,0.07
2020-03-31T12:06:37.490Z,40.7531667,-112.0338333,8.1,16.097043,1.33
2020-03-31T11:32:15.760Z,40.756,-111.9595,3.75,22.271516,1.26
2020-03-31T11:29:35.110Z,40.753,-111.96,4.86,22.152570,1.75
2020-03-31T10:46:57.110Z,40.7441667,-112.0713333,8.18,12.784723,0.15
2020-03-31T10:26:48.170Z,40.751,-111.9513333,4.77,22.812049,0.21
2020-03-31T10:10:22.670Z,40.7635,-111.9581667,8.85,22.575703,0.85
2020-03-31T09:06:57.160Z,40.744,-112.0376667,9,15.543523,0.07
2020-03-31T08:54:19.840Z,40.7423333,-111.9528333,5.92,22.463933,0.68
2020-03-31T08:37:17.920Z,40.7433333,-111.9776667,4.05,20.451228,0.01
2020-03-31T08:29:48.560Z,40.7311667,-112.064,9.23,13.047317,0.06
2020-03-31T08:05:07.960Z,40.7373333,-112.0576667,8.79,13.728087,0.27
2020-03-31T06:13:42.720Z,40.74,-112.0515,5.34,14.303815,0.45
2020-03-31T03:31:44.530Z,40.7506667,-112.0766667,10.33,12.516745,0.5
2020-03-31T01:10:30.880Z,40.7346667,-112.0728333,8.66,12.413595,1.05
2020-03-31T00:53:37.600Z,40.7215,-112.0648333,10.1,12.726638,0.87
2020-03-31T00:53:24.220Z,40.757,-112.0773333,9.46,12.627428,0.28
2020-03-31T00:06:16.360Z,40.7501667,-112.0438333,9.02,15.198167,1.59
2020-03-30T23:50:43.310Z,40.7623333,-112.0788333,9.24,12.643632,1.45
2020-03-30T23:50:32.030Z,40.7598333,-112.0746667,9.4,12.920211,1.46
2020-03-30T21:05:30.340Z,40.734,-112.0456667,9.91,14.626169,0.64
2020-03-30T18:36:36.930Z,40.7586667,-112.082,9.96,12.288047,0.53
2020-03-30T18:36:24.130Z,40.7563333,-112.0778333,9.58,12.568991,0.58
2020-03-30T17:18:21.940Z,40.7286667,-112.0698333,10.59,12.503219,0.55
2020-03-30T17:15:21.050Z,40.7311667,-112.0651667,10.07,12.951545,1.34
2020-03-30T15:00:42.880Z,40.7336667,-112.0448333,8.09,14.685891,0.63
2020-03-30T14:12:29.390Z,40.7363333,-112.0823333,8.74,11.677359,0.63
2020-03-30T13:59:39.790Z,40.7271667,-112.0656667,8.65,12.806108,0.66
2020-03-30T13:35:57.470Z,40.747,-111.9408333,4.93,23.570195,0.69
2020-03-30T13:33:20.200Z,40.7583333,-111.9485,8.38,23.234960,0.97
2020-03-30T12:29:51.550Z,40.7306667,-112.0581667,5.59,13.513119,2.07
2020-03-30T10:02:53.160Z,40.7286667,-112.058,4.13,13.474625,1.09
2020-03-30T09:39:44.740Z,40.7613333,-111.9748333,4.12,21.151593,1.77
2020-03-30T08:56:15.480Z,40.7576667,-111.9648333,4.83,21.877058,0.63
2020-03-30T08:41:25.590Z,40.7586667,-111.9643333,3.31,21.944070,0.86
2020-03-30T07:48:58.400Z,40.7593333,-111.971,5.1,21.414226,0.92
2020-03-30T07:23:45.670Z,40.7338333,-112.0406667,10.07,15.032267,0.59
2020-03-30T06:34:20.970Z,40.7388333,-112.0513333,8.6,14.287068,0.84
2020-03-30T04:54:17.010Z,40.7476667,-112.0945,10.17,10.974954,0.83
2020-03-30T02:26:55.510Z,40.7388333,-112.0518333,8.97,14.246028,0.7
2020-03-30T00:18:42.590Z,40.746,-112.0641667,9.84,13.420737,0.45
2020-03-29T23:37:01.730Z,40.7455,-112.0693333,8.48,12.983668,1.98
2020-03-29T20:05:13.620Z,40.7201667,-112.0681667,9.52,12.418167,1.45
2020-03-29T19:16:50.300Z,40.7393333,-112.0711667,8.4,12.672217,0.77
2020-03-29T17:27:13.270Z,40.7426667,-112.0795,9.02,12.075313,0.4
2020-03-29T15:31:38.460Z,40.7345,-112.0598333,8.52,13.476325,0.77
2020-03-29T13:25:23.220Z,40.754,-111.967,5.19,21.603973,0.58
2020-03-29T12:44:18.020Z,40.755,-111.9636667,2.3,21.903545,1.01
2020-03-29T12:32:30.280Z,40.7683333,-111.9731667,4.79,21.470268,0.42
2020-03-29T10:21:14.490Z,40.7838333,-112.096,9.66,11.797152,1.62
2020-03-29T08:28:14.920Z,40.7296667,-112.0578333,9.12,13.514399,0.3
2020-03-29T07:22:43.890Z,40.764,-111.9656667,4.97,21.973170,1.86
2020-03-29T06:32:35.970Z,40.7106667,-112.0685,11.3,12.142838,1.46
2020-03-29T06:14:11.550Z,40.7275,-112.0685,9.59,12.582216,1.61
2020-03-29T05:27:45.390Z,40.7471667,-112.0793333,9.67,12.206515,0.54
2020-03-29T05:18:27.500Z,40.7523333,-111.9711667,5.5,21.218666,0.54
2020-03-29T04:56:02.740Z,40.7473333,-112.0646667,8.81,13.414498,0.62
2020-03-29T04:36:07.330Z,40.7491667,-112.0615,7.89,13.722224,0.44
2020-03-29T04:26:45.490Z,40.7456667,-112.0635,8.18,13.466755,0.46
2020-03-29T04:14:34.940Z,40.747,-112.0641667,7.25,13.446834,0.41
2020-03-29T04:03:00.180Z,40.7346667,-112.0456667,8.52,14.643552,0.73
2020-03-29T03:49:13.250Z,40.7363333,-112.0638333,9.87,13.195831,1.73
2020-03-29T02:01:18.900Z,40.7613333,-111.9651667,5.03,21.944935,0.45
2020-03-29T01:25:44.480Z,40.7353333,-112.0518333,9.15,14.154742,0.8
2020-03-29T01:21:23.330Z,40.7635,-111.9575,4.95,22.630419,0.88
2020-03-29T01:14:09.900Z,40.7635,-111.9628333,2.63,22.192716,1.04
2020-03-29T01:07:16.430Z,40.7538333,-111.9585,2.65,22.297333,0.92
2020-03-29T00:28:12.850Z,40.7538333,-111.9613333,2.92,22.064770,1.34
2020-03-28T20:56:59.930Z,40.75,-112.0645,9.4,13.497774,2.5
2020-03-28T19:52:52.780Z,40.7251667,-112.0581667,10.04,13.369628,0.48
2020-03-28T15:37:15.220Z,40.7458333,-112.0376667,7.15,15.591307,1.01
2020-03-28T15:04:15.310Z,40.7635,-112.0795,8.72,12.619402,0.63
2020-03-28T14:44:59.720Z,40.7561667,-112.0725,9.44,13.002263,1.18
2020-03-28T14:44:59.630Z,40.7541667,-112.0736667,10.2,12.854311,0.97
2020-03-28T14:17:12.470Z,40.7416667,-112.0643333,9.62,13.293977,0.46
2020-03-28T13:53:22.730Z,40.756,-111.961,3.91,22.148397,0.72
2020-03-28T13:41:12.740Z,40.7558333,-111.9563333,4.2,22.527109,0.72
2020-03-28T13:36:40.890Z,40.7705,-112.0778333,10.59,12.938949,1.04
2020-03-28T13:19:34.820Z,40.7498333,-112.0631667,7.49,13.602840,0.24
2020-03-28T13:19:00.770Z,40.7521667,-112.0545,6.38,14.374948,0.89
2020-03-28T08:57:31.440Z,40.7398333,-112.085,9.46,11.549913,1.03
2020-03-28T08:09:42.480Z,40.8465,-111.9888333,6.9,22.217476,0.96
